unique_id,ds,y_pred,model_name,model
M1,1994-03-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-04-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-05-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-06-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-07-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-08-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-09-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-10-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-11-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1994-12-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-01-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-02-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-03-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-04-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-05-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-06-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-07-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M1,1995-08-01,3609.6,grand_means,NaiveForecaster(strategy='mean')
M10,1994-03-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-04-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-05-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-06-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-07-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-08-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-09-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-10-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-11-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1994-12-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-01-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-02-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-03-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-04-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-05-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-06-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-07-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M10,1995-08-01,4610.0,grand_means,NaiveForecaster(strategy='mean')
M100,1994-04-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-05-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-06-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-07-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-08-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-09-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-10-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-11-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1994-12-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-01-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-02-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-03-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-04-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-05-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-06-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-07-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-08-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M100,1995-09-01,6880.3922,grand_means,NaiveForecaster(strategy='mean')
M1000,1992-09-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1992-10-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1992-11-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1992-12-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-01-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-02-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-03-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-04-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-05-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-06-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-07-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-08-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-09-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
M1000,1993-10-01,4010.0759,grand_means,NaiveForecaster(strategy='mean')
